age,apps,mins,goals,assists,yel,red,shots,ps%,aerials_won,motm,rating,tackles,interceptions,fouls,offsides_won,clearances,dribbled,blocks,own_goals,key_passes,dribblings,fouled,offsides,dispossed,bad_controls,avg_passes,crosses,long_passes,through_passes,traded,pos_DF,pos_FW,pos_GK,pos_MF
35,20,1941,1,6,1,0,0.6,75.4,0.2,2,6.74,1.5,0.5,0.8,0.2,1.0,0.5,0.2,0,1.2,0.9,0.7,0.0,0.5,0.8,20.5,1.6,2.1,0.0,0,False,False,False,True
36,6,540,0,0,2,0,0.0,88.6,1.2,0,6.69,0.7,1.2,1.2,0.0,2.8,0.0,0.8,0,0.2,0.0,1.2,0.0,0.2,0.2,42.3,0.2,4.3,0.0,0,True,False,False,False
25,0,38,0,0,0,0,0.0,25.0,0.2,0,6.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0,False,True,False,False
26,26,2288,2,0,8,1,0.3,84.1,2.5,4,7.11,1.8,3.1,1.1,1.7,5.1,0.3,1.0,0,0.2,0.2,2.0,0.0,0.7,0.5,52.4,0.0,2.9,0.0,1,True,False,False,False
21,0,48,0,0,0,0,0.0,78.1,0.0,0,6.15,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0,0.0,0.5,0.0,0.3,0.5,0.5,8.0,1.0,0.0,0.0,0,False,False,False,True
32,23,2036,5,1,1,0,0.8,80.5,2.0,2,7.1,1.8,1.5,0.7,0.6,2.5,0.6,0.2,0,0.7,0.4,0.5,0.0,0.5,0.5,50.1,0.4,1.7,0.1,0,False,False,False,True
29,34,3060,0,0,3,0,0.0,53.2,0.4,2,6.86,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0,0.0,0.0,0.3,0.0,0.0,0.0,35.5,0.0,10.0,0.0,0,False,False,True,False
21,29,2519,3,9,5,0,1.4,81.0,0.4,4,7.32,2.5,0.9,0.8,0.0,0.5,0.9,0.1,0,2.4,0.6,1.1,0.1,1.3,1.1,41.6,2.2,2.1,0.2,0,False,False,False,True
23,0,4,0,0,0,0,0.0,80.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0,False,True,False,False
24,12,1057,0,0,3,0,1.2,82.0,1.1,0,7.05,3.8,0.9,0.9,0.0,1.2,2.1,0.1,0,0.9,1.6,1.1,0.1,1.1,1.6,38.1,0.4,1.4,0.0,1,False,False,False,True
24,5,524,1,0,3,0,0.6,75.9,0.2,0,6.34,1.4,0.6,1.1,0.0,0.4,0.4,0.1,0,0.4,0.0,0.1,0.0,0.6,0.4,22.8,0.1,0.6,0.0,0,False,False,False,True
24,14,1489,0,2,3,0,0.2,76.8,1.3,1,6.45,1.2,0.7,0.5,0.1,1.6,0.5,0.5,0,0.6,0.3,0.4,0.0,0.4,0.4,22.5,0.5,1.2,0.0,0,True,False,False,False
29,2,129,0,0,1,0,0.7,85.2,0.0,0,6.36,0.0,0.0,0.3,0.0,0.7,0.3,0.3,0,0.3,1.0,0.0,0.0,0.7,1.0,18.0,0.7,1.3,0.0,0,False,False,False,True
25,14,1167,0,1,3,1,0.2,90.0,1.1,0,6.55,1.4,0.7,0.7,0.8,2.3,0.6,0.4,0,0.3,0.6,0.5,0.1,0.4,0.6,35.4,0.1,1.4,0.1,0,True,False,False,False
25,0,27,0,0,0,0,0.0,33.3,6.0,0,6.73,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,1,True,False,False,False
35,7,730,3,0,1,0,0.6,75.0,0.8,0,6.2,0.3,0.0,0.9,0.0,0.1,0.4,0.0,0,0.3,0.3,0.9,0.7,1.0,1.1,7.0,0.1,0.0,0.1,0,False,True,False,False
21,14,1374,0,1,2,0,0.4,92.1,0.1,0,6.57,1.3,0.3,1.3,0.0,0.2,1.8,0.1,0,1.3,0.7,0.8,0.0,0.5,0.6,57.4,0.5,2.2,0.0,0,False,False,False,True
30,9,759,1,1,2,0,1.2,92.3,0.4,0,6.84,0.9,0.0,0.4,0.0,0.1,0.3,0.0,0,1.7,1.6,1.8,0.1,1.1,1.5,59.4,1.2,4.0,0.0,0,False,False,False,True
32,29,2652,3,10,1,0,1.8,86.6,0.3,1,7.03,1.0,0.6,0.4,0.0,0.2,1.1,0.1,0,2.1,0.4,1.4,0.5,0.6,0.8,43.8,1.2,1.9,0.0,0,False,True,False,False
30,2,180,0,0,0,0,0.0,52.6,0.0,0,6.55,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.5,0.0,9.5,0.0,0,False,False,True,False
35,27,2221,0,2,5,0,0.4,78.7,0.5,0,6.38,1.4,0.7,1.3,0.1,0.6,1.1,0.2,0,0.5,0.6,2.5,0.0,0.9,1.1,26.2,0.2,1.0,0.0,0,False,False,False,True
37,1,109,0,0,0,0,0.0,74.1,0.0,0,6.72,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,5.0,0.0,0,False,False,True,False
33,4,442,0,0,2,0,0.1,81.3,0.4,0,6.59,1.7,1.7,1.1,0.0,1.3,0.6,0.1,0,0.1,0.1,1.9,0.0,0.4,0.1,25.1,0.4,2.3,0.0,1,True,False,False,False
33,11,1027,1,1,1,0,0.3,79.7,1.7,1,6.55,1.1,0.7,0.7,0.0,1.2,0.6,0.3,0,1.2,0.4,0.3,0.1,0.1,0.5,27.7,1.1,1.8,0.0,0,False,False,False,True
24,5,423,0,0,2,0,0.9,72.9,0.9,0,6.25,0.8,0.6,1.3,0.1,0.8,1.0,0.4,0,0.4,0.3,1.0,0.0,0.3,2.0,21.3,0.3,0.8,0.0,0,False,False,False,True
27,3,347,0,0,1,0,1.4,77.7,0.6,0,6.26,0.4,0.2,0.3,0.1,0.2,0.3,0.1,0,0.3,0.4,0.1,0.3,0.3,1.0,7.8,0.2,0.1,0.1,0,False,True,False,False
27,0,27,0,0,1,0,1.0,75.0,0.0,0,6.27,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,1.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,1,False,False,False,True
25,15,1309,2,0,4,0,0.3,74.0,1.3,3,7.26,3.8,2.3,1.8,0.2,3.9,0.4,0.1,0,0.8,0.4,0.7,0.0,0.5,0.0,30.2,0.2,1.6,0.1,0,True,False,False,False
20,1,90,0,0,0,0,0.0,47.1,0.0,0,7.86,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,12.0,0.0,0,False,False,True,False
30,25,2155,0,2,4,0,0.4,82.9,0.8,0,6.74,2.2,2.0,1.2,0.1,2.0,0.9,0.2,1,0.5,0.0,0.5,0.0,0.4,0.4,41.1,0.1,6.3,0.0,1,False,False,False,True
25,19,1768,5,0,9,0,1.8,74.3,2.3,0,6.47,0.6,0.1,1.8,0.0,0.4,0.7,0.0,0,0.4,0.7,2.1,0.4,2.0,2.4,14.7,0.1,0.1,0.0,1,False,True,False,False
26,37,3357,0,0,2,0,0.0,50.4,0.2,1,6.76,0.0,0.1,0.0,0.0,0.6,0.0,0.0,0,0.0,0.0,0.1,0.0,0.0,0.1,25.1,0.0,9.1,0.0,0,False,False,True,False
27,34,2903,1,0,11,0,0.8,82.6,2.9,1,6.92,2.7,2.0,1.6,0.1,2.1,2.0,0.6,0,0.6,0.4,1.1,0.1,0.3,0.8,54.2,0.0,2.6,0.0,0,False,False,False,True
29,18,1766,0,1,5,0,0.6,75.2,0.5,1,6.63,2.8,1.3,1.1,0.3,1.4,1.8,0.5,0,0.6,0.7,0.3,0.1,0.5,1.1,27.2,0.5,1.7,0.0,0,True,False,False,False
28,29,2717,3,4,8,0,1.6,69.8,1.5,1,6.82,1.4,2.2,1.5,0.0,0.3,0.3,0.2,0,0.8,0.9,2.0,0.3,1.8,1.7,18.0,0.5,0.1,0.1,1,False,True,False,False
31,23,1977,1,1,8,1,0.4,79.4,2.1,1,7.34,2.6,3.0,1.5,0.7,10.3,0.3,0.3,0,0.2,0.2,1.2,0.0,0.4,0.0,43.2,0.0,3.6,0.0,1,True,False,False,False
31,29,2577,2,0,7,1,0.7,74.7,2.5,3,7.06,1.9,2.4,1.5,1.3,9.1,0.7,1.2,1,0.1,0.2,0.8,0.1,0.3,0.4,31.8,0.0,3.1,0.0,0,True,False,False,False
28,34,2906,0,4,6,0,0.2,89.8,1.7,1,7.28,2.9,1.9,0.9,0.1,0.7,1.1,0.1,0,0.5,0.3,1.9,0.0,0.7,0.4,69.2,0.1,4.7,0.1,0,False,False,False,True
23,2,170,0,0,1,1,0.7,73.8,0.0,0,5.69,0.3,2.0,2.7,1.0,1.3,0.3,0.3,1,0.0,0.0,0.0,0.3,0.0,0.3,21.7,0.0,2.3,0.0,0,True,False,False,False
20,0,1,0,0,0,0,0.0,50.0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0,False,False,False,True
31,17,1378,3,0,1,0,1.8,58.6,5.5,0,6.66,0.4,0.0,0.8,0.1,0.2,0.4,0.2,0,0.5,0.2,0.4,0.9,0.7,2.4,17.9,0.0,0.2,0.0,0,False,True,False,False
26,11,1017,0,1,0,0,0.2,77.2,0.5,0,6.3,1.1,0.5,0.2,0.0,2.4,0.6,0.5,0,0.1,0.2,0.4,0.0,0.2,0.5,19.4,0.1,0.6,0.0,0,True,False,False,False
36,24,2072,1,0,2,1,0.3,71.4,3.2,0,6.97,1.3,1.8,0.4,0.9,6.1,0.3,0.6,0,0.1,0.2,0.8,0.0,0.2,0.3,25.5,0.0,2.8,0.0,0,True,False,False,False
25,26,2339,2,1,6,0,0.3,88.3,1.8,1,6.72,1.0,1.2,0.5,1.1,4.9,0.4,0.9,0,0.1,0.0,0.4,0.0,0.1,0.0,36.1,0.0,2.3,0.0,0,True,False,False,False
31,10,878,0,1,5,0,0.4,79.2,0.7,0,6.53,2.1,1.5,1.7,0.1,1.2,1.7,0.5,0,0.7,0.1,0.5,0.0,0.7,0.5,39.1,0.1,4.1,0.1,0,False,False,False,True
32,2,207,0,0,1,0,0.0,76.8,0.7,0,6.32,2.0,2.0,1.0,0.3,2.0,1.0,0.0,0,0.3,0.3,1.0,0.0,0.3,0.3,27.3,0.0,0.7,0.0,0,False,False,False,True
21,2,144,0,0,0,0,0.3,61.0,1.0,0,6.38,3.7,1.0,1.0,0.0,0.7,1.0,0.0,0,0.3,0.3,0.7,0.3,0.0,0.0,13.7,0.0,1.3,0.0,0,False,False,False,True
29,0,22,0,0,0,0,1.0,100.0,0.0,0,6.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,False,True,False,False
26,1,104,0,0,0,1,0.3,54.8,0.3,0,6.36,2.3,0.3,0.7,0.0,1.0,0.7,0.0,0,0.0,1.0,0.0,0.0,0.7,0.0,10.3,0.0,0.3,0.0,0,False,False,False,True
31,15,1193,0,1,5,0,0.2,76.5,1.0,0,6.41,1.2,1.7,1.3,0.4,2.0,0.7,0.1,0,0.3,0.3,0.3,0.0,0.7,0.4,20.3,0.2,0.9,0.0,1,True,False,False,False
33,2,180,0,0,0,0,0.0,65.5,0.0,0,5.55,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,0.0,6.0,0.0,0,False,False,True,False
28,1,40,0,0,0,0,0.0,82.4,0.0,0,6.1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0,False,False,False,True
21,25,2315,0,2,2,0,0.2,84.1,1.5,0,6.67,1.4,1.3,1.2,0.4,3.1,1.2,0.4,0,0.5,0.1,0.6,0.0,0.1,0.2,49.3,0.0,5.3,0.0,0,False,False,False,True
27,5,469,1,0,0,0,0.6,84.6,0.1,0,6.27,0.2,0.5,0.5,0.1,0.1,0.5,0.0,0,0.3,0.3,1.2,0.2,0.7,0.6,25.0,0.1,1.5,0.0,0,False,True,False,False
22,25,2153,1,0,4,2,0.3,81.3,2.1,0,6.58,1.6,2.1,1.0,0.5,3.4,0.4,0.8,0,0.0,0.3,0.7,0.1,0.3,0.8,43.9,0.0,3.3,0.0,1,True,False,False,False
22,5,453,0,0,3,0,0.3,89.4,0.2,0,6.09,0.1,0.2,1.1,0.0,0.2,0.4,0.2,0,0.2,0.3,0.6,0.0,0.3,0.5,18.9,0.0,0.5,0.0,0,False,False,False,True
24,10,956,0,1,1,0,0.2,83.0,3.3,1,6.94,1.0,2.2,1.0,0.5,5.3,0.8,0.0,1,0.7,0.3,0.3,0.1,0.5,0.2,50.5,0.0,4.5,0.0,0,True,False,False,False
31,13,1178,0,0,0,0,0.2,75.8,1.0,0,6.46,1.7,0.9,0.4,0.0,2.6,0.9,0.1,0,0.4,0.1,0.1,0.0,0.1,0.4,31.3,0.4,2.9,0.0,0,False,False,False,True
33,2,152,0,0,0,0,0.0,72.9,0.0,0,6.59,1.5,1.0,3.5,0.0,2.0,1.0,0.5,0,1.0,0.5,0.0,0.0,2.0,0.0,29.5,0.0,1.5,0.0,0,False,False,False,True
28,14,1320,0,1,2,0,1.2,87.7,0.5,0,6.89,1.4,2.2,0.7,0.0,1.2,0.7,0.6,0,1.1,0.7,0.8,0.1,1.1,0.9,46.2,0.1,4.5,0.1,1,False,False,False,True
29,18,1568,4,4,1,0,2.0,78.1,0.3,2,6.77,0.4,0.2,0.9,0.0,0.2,0.3,0.0,0,1.1,0.7,0.8,0.1,0.7,0.6,14.5,0.9,0.2,0.0,0,False,True,False,False
29,29,2558,9,4,9,0,1.7,79.0,0.7,3,6.99,1.8,0.9,0.7,0.1,0.6,1.0,0.2,0,1.7,0.5,1.7,0.0,1.2,0.9,55.4,0.7,8.9,0.2,0,False,False,False,True
30,3,216,0,0,1,0,1.0,87.7,0.8,0,6.34,0.5,0.8,0.5,0.0,0.5,0.8,0.3,0,0.3,0.3,0.8,0.0,1.5,0.0,32.5,0.0,2.3,0.0,0,False,False,False,True
27,22,1823,2,1,7,2,0.6,83.0,2.4,0,7.02,3.3,2.5,1.7,0.0,0.8,1.2,0.1,0,0.2,0.3,1.6,0.0,1.2,1.3,44.4,0.0,2.8,0.0,0,False,False,False,True
26,16,1497,14,3,1,0,3.1,68.8,1.2,3,7.04,0.5,0.5,0.8,0.0,0.6,0.0,0.1,0,1.1,0.7,0.8,0.3,1.3,1.8,17.0,0.1,0.6,0.1,0,False,True,False,False
25,18,1580,1,3,2,0,1.2,84.5,0.2,1,6.7,1.1,0.8,0.7,0.0,0.4,0.5,0.0,0,1.0,0.6,0.7,0.2,1.4,0.9,50.0,0.3,3.6,0.1,0,False,False,False,True
26,26,2126,0,0,4,0,1.0,77.4,1.3,0,6.79,1.9,1.5,1.0,0.0,1.4,0.7,0.3,0,1.0,0.4,1.6,0.1,1.1,1.0,26.9,0.4,1.5,0.0,1,False,False,False,True
29,0,138,0,0,0,0,0.3,65.3,0.5,0,6.11,0.4,0.1,0.4,0.0,0.1,0.0,0.0,0,0.0,0.4,0.1,0.3,0.5,0.8,4.5,0.0,0.0,0.0,1,False,True,False,False
25,13,1079,2,4,1,0,1.5,82.7,0.1,0,7.05,0.7,0.7,0.2,0.0,0.2,0.9,0.0,0,1.5,2.6,0.7,0.2,0.9,0.8,30.1,0.9,1.2,0.1,1,False,False,False,True
22,27,2435,3,3,8,0,1.1,82.5,1.0,0,6.69,1.2,0.4,1.4,0.0,0.8,0.7,0.3,1,1.0,0.8,2.4,0.1,1.3,1.0,31.0,0.1,1.6,0.1,1,False,False,False,True
25,17,1614,9,1,2,1,2.0,67.8,3.4,2,6.88,0.4,0.2,2.0,0.0,0.4,0.2,0.0,0,0.6,0.8,2.0,0.5,1.5,2.3,21.3,0.1,0.2,0.0,1,False,True,False,False
35,10,803,0,0,1,2,0.2,79.6,1.3,0,6.55,1.5,1.3,0.7,0.4,3.3,0.4,0.6,0,0.3,0.1,0.6,0.1,0.1,0.0,32.9,0.5,2.5,0.0,0,True,False,False,False
24,7,585,0,0,1,0,0.8,71.0,2.3,0,6.33,0.5,0.3,1.3,0.1,0.5,0.5,0.1,0,0.3,0.3,0.8,0.3,0.4,0.9,16.1,0.0,0.4,0.0,0,False,True,False,False
24,24,2005,5,6,6,0,1.4,88.4,1.0,1,7.42,3.3,1.1,1.5,0.0,1.5,2.0,0.3,0,1.9,0.2,1.2,0.0,1.4,1.0,58.7,0.3,2.9,0.2,0,False,False,False,True
27,34,3004,0,5,12,0,0.7,74.8,1.9,1,6.95,2.5,2.0,1.4,0.2,2.9,0.5,0.4,0,0.9,0.6,0.8,0.1,0.5,0.8,51.4,0.6,2.7,0.0,0,False,False,False,True
30,14,1360,2,1,2,1,1.3,59.6,3.9,1,6.41,0.1,0.1,1.5,0.0,1.0,0.1,0.1,0,0.4,0.1,0.6,0.3,1.7,1.3,15.9,0.1,0.1,0.0,1,False,True,False,False
28,26,2268,5,7,4,0,1.5,93.1,0.4,0,7.47,2.0,0.6,0.8,0.0,0.3,1.4,0.1,0,2.4,0.9,1.4,0.1,0.5,0.7,76.7,1.7,6.2,0.1,0,False,False,False,True
33,27,2412,2,1,3,0,0.9,72.1,1.1,1,6.99,3.4,1.3,2.1,0.0,1.6,1.5,0.2,0,1.0,0.4,1.5,0.1,0.4,0.7,43.7,0.5,1.7,0.0,0,False,False,False,True
24,34,2986,4,2,14,0,1.4,85.6,0.5,3,7.22,2.5,2.7,1.9,0.0,0.8,1.6,0.3,0,1.7,0.6,1.9,0.0,0.9,1.0,59.0,1.3,6.3,0.1,1,False,False,False,True
30,4,313,0,0,1,0,0.3,84.0,0.4,0,6.26,1.7,0.2,1.3,0.0,0.6,0.5,0.2,0,0.2,0.6,0.8,0.0,0.4,1.3,10.6,0.0,0.1,0.0,1,False,False,False,True
29,25,2217,7,2,4,1,1.8,74.2,0.2,4,7.15,1.4,0.9,1.0,0.0,0.6,0.3,0.0,0,1.7,2.1,1.9,0.2,2.1,0.0,23.4,1.4,1.7,0.4,0,False,False,False,True
34,6,818,2,2,0,0,0.6,79.3,0.3,0,6.34,0.3,0.2,0.4,0.0,0.5,0.3,0.0,0,0.7,0.3,0.9,0.3,0.9,0.0,13.4,0.0,0.3,0.1,0,False,True,False,False
26,25,2310,3,4,5,0,0.7,84.6,1.5,4,7.63,2.3,2.1,1.6,0.2,2.0,0.6,0.1,1,1.9,1.8,2.0,0.1,1.4,1.4,47.4,1.3,3.7,0.0,0,False,False,False,True
25,4,488,0,3,3,0,1.1,80.5,0.1,0,6.54,1.5,0.5,0.9,0.0,0.1,0.5,0.1,0,0.9,0.6,0.6,0.0,0.6,0.7,24.5,1.0,1.8,0.4,1,False,False,False,True
24,8,828,2,0,1,0,0.5,91.1,0.3,0,6.35,1.1,0.3,0.5,0.0,0.5,0.5,0.1,0,0.5,0.3,0.7,0.0,0.6,0.6,27.2,0.2,0.5,0.0,0,False,False,False,True
27,20,1816,1,3,4,1,1.7,52.9,5.0,0,6.69,0.4,0.3,1.7,0.0,0.8,0.8,0.1,0,0.7,0.7,1.9,0.3,1.1,2.1,12.6,0.2,0.4,0.0,0,False,True,False,False
27,6,615,0,0,2,0,0.5,78.1,0.9,1,6.65,1.9,2.7,0.6,0.0,1.0,0.4,0.1,0,0.2,0.2,1.2,0.0,0.9,0.3,24.0,0.0,1.6,0.1,0,False,False,False,True
27,1,235,0,0,1,1,0.0,71.6,1.8,0,6.19,0.8,0.0,1.4,0.0,0.5,0.3,0.1,0,0.1,0.5,0.4,0.3,1.8,0.5,8.4,0.0,0.3,0.0,0,False,True,False,False
24,25,2366,3,2,1,0,0.8,84.4,0.1,1,6.84,0.5,0.7,0.4,0.0,0.4,0.4,0.0,0,1.9,1.6,1.0,0.1,1.3,0.7,24.5,1.0,0.6,0.1,0,False,False,False,True
26,29,2655,0,0,3,0,0.9,78.6,2.0,0,6.84,2.6,1.6,0.9,0.3,4.3,0.5,0.9,0,0.3,0.1,0.7,0.0,0.1,0.5,44.3,0.0,3.5,0.0,0,True,False,False,False
32,31,2787,2,0,4,0,0.4,76.2,3.3,0,6.74,1.2,0.9,0.7,0.8,4.2,0.5,1.0,1,0.1,0.2,0.5,0.0,0.1,0.3,31.5,0.0,2.5,0.0,0,True,False,False,False
19,7,628,0,0,3,0,0.3,81.8,1.0,0,6.8,3.0,3.3,1.4,0.3,1.3,2.4,0.5,0,0.3,0.3,0.6,0.0,0.4,0.5,28.9,0.0,2.8,0.0,0,False,False,False,True
24,11,957,3,4,1,0,1.3,86.9,0.4,1,7.18,1.1,0.4,1.6,0.0,0.2,0.9,0.0,0,1.3,1.4,0.8,0.7,0.9,1.7,37.6,0.3,0.4,0.1,1,False,True,False,False
27,0,8,0,0,0,0,0.0,100.0,0.0,0,5.98,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,False,False,False,True
31,17,1740,5,2,3,0,0.7,80.8,0.3,0,6.52,0.8,0.7,0.6,0.0,0.4,0.8,0.1,0,0.7,0.5,0.5,0.1,1.1,1.1,24.6,0.0,1.3,0.0,0,False,False,False,True
31,22,1783,0,4,8,1,1.3,84.3,0.9,1,6.83,1.8,1.5,1.3,0.0,1.0,1.4,0.1,0,1.4,0.3,0.6,0.1,0.4,0.8,49.4,1.1,3.8,0.0,0,False,False,False,True
30,1,90,0,0,0,0,0.0,96.4,1.0,0,6.79,2.0,0.0,2.0,0.0,4.0,1.0,1.0,0,0.0,1.0,0.0,0.0,1.0,1.0,28.0,0.0,5.0,0.0,0,True,False,False,False
27,19,1680,7,7,0,0,1.1,81.5,0.3,0,7.0,1.0,0.3,0.8,0.0,0.2,0.8,0.0,0,1.6,1.0,1.0,0.5,1.6,1.7,33.3,0.3,0.7,0.2,0,False,True,False,False
29,2,218,0,0,0,0,0.0,88.6,1.4,0,6.2,0.2,0.2,0.4,0.4,2.0,0.0,0.2,0,0.4,0.0,0.0,0.0,0.0,0.2,42.0,0.2,1.4,0.0,1,True,False,False,False
28,11,906,1,0,1,0,2.0,82.0,0.3,0,6.82,1.4,0.8,1.6,0.0,0.8,1.0,0.1,0,2.0,0.3,0.3,0.0,0.8,0.0,46.3,1.5,3.4,0.1,0,False,False,False,True
31,19,1664,2,0,4,0,0.6,81.1,0.9,1,6.85,1.8,3.0,0.9,1.4,2.5,0.3,0.5,0,0.2,0.1,0.6,0.0,0.2,0.4,47.8,0.0,5.7,0.0,1,True,False,False,False
21,20,1706,1,0,3,0,0.5,82.8,0.5,1,6.8,2.2,1.7,1.6,0.0,0.9,0.6,0.2,0,0.8,1.1,1.2,0.0,0.5,0.0,29.2,0.0,1.5,0.1,1,False,False,False,True
32,24,2010,0,3,4,1,0.3,89.3,1.0,0,6.72,2.0,1.0,1.0,0.4,1.8,0.5,0.1,0,1.1,0.4,0.9,0.3,0.6,0.7,43.7,0.6,1.7,0.1,0,True,False,False,False
28,26,2386,5,7,2,0,1.8,84.8,1.5,3,7.28,1.7,1.8,0.5,0.0,1.0,1.1,0.2,0,1.7,1.1,1.7,0.1,2.7,1.5,45.8,0.8,2.6,0.2,0,False,True,False,False
31,11,824,3,0,3,0,1.6,72.7,0.4,0,6.66,0.1,0.4,1.3,0.0,0.1,0.1,0.1,0,0.6,1.3,1.9,0.5,2.1,0.0,11.7,0.1,0.4,0.1,0,False,False,False,True
23,31,2725,2,3,5,0,0.4,73.5,1.0,1,6.51,1.6,0.8,0.9,0.2,2.4,0.8,0.3,0,0.5,0.4,0.3,0.1,0.6,1.2,37.6,0.5,2.7,0.0,0,False,False,False,True
29,2,216,1,0,1,0,0.8,76.8,0.2,0,6.32,0.2,0.0,0.2,0.0,0.6,0.6,0.0,0,0.4,0.2,0.0,0.0,0.8,0.8,13.8,0.0,0.2,0.0,0,False,True,False,False
30,14,1079,4,1,1,0,2.8,78.9,1.3,1,7.11,1.7,0.4,1.1,0.1,0.4,1.0,0.1,0,1.0,2.1,0.7,0.4,1.8,1.1,26.8,0.4,1.1,0.2,0,False,False,False,True
27,19,1609,1,1,11,1,0.5,77.6,2.2,2,7.27,3.5,5.1,2.2,0.0,1.5,0.9,0.4,0,0.4,0.1,0.7,0.0,0.7,0.7,37.5,0.0,3.0,0.0,0,False,False,False,True
28,18,1640,3,1,4,0,0.6,75.7,0.7,2,7.12,2.2,2.4,0.9,0.2,3.0,0.6,0.2,0,0.8,0.4,0.8,0.3,0.2,0.9,29.3,0.5,0.8,0.0,1,False,False,False,True
29,7,726,0,0,3,0,0.8,78.0,1.0,0,6.68,2.1,1.0,1.0,0.1,1.6,0.4,0.2,0,0.6,0.4,0.9,0.1,0.6,1.3,24.4,0.4,1.6,0.0,0,False,False,False,True
30,2,295,0,0,2,0,0.3,71.7,0.6,0,6.3,1.1,0.8,1.0,0.0,1.3,0.4,0.3,0,0.0,0.1,0.5,0.0,0.5,0.4,19.9,0.0,1.5,0.0,1,False,False,False,True
23,21,1591,1,3,2,0,0.6,78.9,1.1,1,7.2,3.4,2.5,1.0,0.1,1.2,1.5,0.3,0,0.6,0.4,0.9,0.0,1.1,0.7,37.0,0.1,2.2,0.0,0,False,False,False,True
24,29,2539,0,1,11,1,0.4,76.4,1.2,0,6.56,2.3,1.4,1.8,0.0,1.5,1.2,0.1,0,0.9,0.3,1.0,0.0,0.8,0.5,32.4,0.5,2.0,0.0,0,False,False,False,True
22,8,778,2,0,0,0,1.8,61.7,0.9,1,6.58,1.1,0.3,0.9,0.0,0.2,0.2,0.2,0,0.5,0.6,0.5,0.4,1.2,0.9,12.9,0.3,0.2,0.1,0,False,True,False,False
21,7,628,0,0,1,0,0.0,72.9,1.3,0,7.52,4.1,2.1,0.3,0.1,4.9,0.6,1.0,0,0.4,1.9,0.4,0.0,0.9,1.3,29.0,0.6,0.7,0.0,0,False,False,False,True
31,26,2153,1,0,2,1,0.5,84.1,1.7,1,6.61,1.7,1.5,0.5,0.5,4.1,0.7,0.2,0,0.2,0.1,0.2,0.0,0.1,0.3,43.7,0.0,4.0,0.0,1,True,False,False,False
32,4,435,0,0,0,0,0.5,84.5,0.1,0,6.26,0.7,0.7,0.4,0.0,0.3,0.4,0.0,0,0.8,0.4,0.7,0.1,0.4,0.4,16.1,0.6,0.8,0.0,0,False,False,False,True
25,25,2152,2,4,3,0,0.8,80.1,1.7,1,6.92,1.8,1.0,1.2,0.2,2.0,0.7,0.1,0,0.7,0.4,0.4,0.0,0.6,0.8,47.0,0.2,0.9,0.0,0,False,False,False,True
20,18,1271,1,0,8,0,0.2,73.5,3.3,0,6.54,1.2,0.9,2.0,0.1,1.3,0.4,0.2,0,0.2,0.2,0.7,0.0,0.8,0.5,29.4,0.0,1.0,0.0,0,False,False,False,True
23,3,268,0,0,0,0,0.0,80.0,0.8,0,6.36,1.5,0.8,0.0,0.0,1.5,0.0,0.0,0,0.0,0.0,1.8,0.0,0.0,0.0,33.8,0.0,1.3,0.0,0,False,False,False,True
22,26,2329,4,2,1,0,1.5,76.3,2.6,3,7.37,3.0,1.8,1.5,0.1,1.5,1.1,0.4,0,0.6,1.0,0.8,0.2,1.2,1.5,36.6,0.2,0.8,0.0,0,False,False,False,True
22,32,2834,1,1,8,1,0.5,83.6,3.5,3,7.24,2.5,3.0,1.6,0.6,7.1,0.8,0.7,1,0.3,0.4,0.6,0.0,0.1,0.3,40.4,0.1,4.1,0.0,1,True,False,False,False
